"ID","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"hsa00010.xml-1",-1.70441630187628,-1.71417447716741,-1.71482998778201,-1.63198832116546,-1.82741917138266,-1.76986614674815,-1.66146244882876,-1.7313389071874,-1.76740443757115,-1.76981337572978,-1.75160021217487,-1.66109096880016,-1.72734000737839,-1.75676139767522,-1.66722559219473,-1.63689451973958,-1.69302538884994,-1.72859344778934,-1.90258939639052,-1.76465679004837,-1.84900344569589,-1.76564636813544,-1.77221035147755,-1.7293494975439,-1.77300926146755,-1.67832972733101,-1.80544120471276,-1.64162136844059,-1.72363811821341,-1.74528943750745,-1.75704010669536,-1.73358951374777,-1.74137099331092,-1.65482965860001,-1.74998877413735,-1.75482360502875,-1.833496857905,-1.70116331541014,-1.80803940746066,-1.77640719406939,-1.77694891703754,-1.79279341947692,-1.74049629736833,-1.70917824126341,-1.67369203413402,-1.69375736013634,-1.78010097182969,-1.72882334760051,-1.69755570713984,-1.71756785544568,-1.7573557100322,-1.8047701055688,-1.71226354797145,-1.77943521140377,-1.64231308779215,-1.70675554512099,-1.6823691258565,-1.73136856441551,-1.66988598928282,-1.7738565471903,-1.83773483358337,-1.68941098813919,-1.78240980470186,-1.76490514049182,-1.76624917182552,-1.81060113349361,-1.71487222011591,-1.77900856901857,-1.66734131607777,-1.71195317324292,-1.61437118344577,-1.73493408661904,-1.64097353171524,-1.83186252413808,-1.79551097115467,-1.66001608925478,-1.80195428868227,-1.71813832519874,-1.79598773919158,-1.72108819351566,-1.69563507317903,-1.77646698853308,-1.68532087257764,-1.61038009258521,-1.76973392041712,-1.83391197629738,-1.80287017612726,-1.70964870400888,-1.69165287658509,-1.84971211741151,-1.8204739019604,-1.82634834705765,-1.73475363918064,-1.77239710234602,-1.78003485871851,-1.6450370029456,-1.76447903642319,-1.73347852790785,-1.79866925639071,-1.74474284386263
"hsa00010.xml-2",-0.925876939970144,-0.974816142253104,-1.02836145114104,-0.916019862427596,-0.986609374061366,-0.974246268821567,-0.957910309467598,-0.926029200667644,-0.940674816006691,-0.944839080623568,-0.97475121074342,-0.946586547673609,-0.976800802921776,-0.952273429556717,-0.989033564219638,-0.966881161077614,-0.994392749176139,-1.01290410906212,-1.0539142433047,-1.01243096708312,-0.977172116373739,-0.979689390723117,-0.967859421923976,-0.955382277535959,-0.954733139940136,-0.978279513671168,-1.01272747850507,-0.872653557020442,-0.958695874332457,-0.934673285915367,-1.03094308457257,-0.966725467413922,-0.995655721779173,-0.930811091103582,-0.879799202262133,-0.978335398258498,-0.972199021816752,-0.969427001795211,-0.99250254582123,-0.980789378277367,-0.893029706097285,-0.956320416100186,-0.934934267428907,-0.912037997007921,-0.936818813886419,-0.921724439400598,-0.95027592190838,-0.965190090876556,-0.907091808889853,-0.975869913998713,-0.863894352902747,-0.923703741113454,-0.906399581541083,-0.923042139658553,-0.960598584439613,-0.963104756040952,-0.886012467073311,-0.988326311149547,-0.932837494099101,-0.970635424711095,-0.941841947951344,-0.967950320700452,-0.993926885745172,-0.980831120153354,-0.930514067578034,-0.968937396901409,-1.00123871625372,-1.00440483636778,-0.949955454140419,-0.951194766392116,-0.92387876067451,-0.988961153335365,-0.916108949945756,-1.06736720165136,-0.984197732723282,-0.948938000873959,-0.946253061145681,-0.96719650469993,-0.954524642886775,-1.00113548510757,-0.93389416023734,-0.981230978703435,-1.00319900987233,-0.962733709795299,-0.954348219120592,-1.03161436640342,-0.969652506057829,-0.900782419344084,-0.988514240091525,-1.02368735243597,-0.974690260571206,-0.948680476389664,-0.882924167436134,-0.951304978712618,-0.978171975297608,-0.943693982446482,-1.00212085921831,-1.02954554178661,-0.977356425288597,-0.948467613797698
"hsa00010.xml-3",-0.684642396540036,-0.786687288065601,-0.449406067646261,-0.693111511070876,-0.736391259857372,-0.755767485881887,-0.666027798599183,-0.644481450793346,-0.55696379823074,-0.715722982010513,-0.66177133034888,-0.694678545341927,-0.64247708493358,-0.652763804078565,-0.691774999621733,-0.62974086832769,-0.688689152838781,-0.631446071926443,-0.592292075433253,-0.564715149951309,-0.634546860149136,-0.635799627963029,-0.58485544963799,-0.760818222382931,-0.5471562335466,-0.570084271355538,-0.662921990834774,-0.682368868131577,-0.635170744780339,-0.719904403399117,-0.626547583606884,-0.541978675156882,-0.811104429796328,-0.666620373338225,-0.801463879874533,-0.624271137086736,-0.662151371926478,-0.488993913336523,-0.60471419612447,-0.58814542446443,-0.747530511077149,-0.58281055241598,-0.65894337811901,-0.633995808426486,-0.628022944196467,-0.508389756598449,-0.631105496661569,-0.689075373972913,-0.660575387000306,-0.753811586553783,-0.727477143890977,-0.55645053108544,-0.620798417510642,-0.691771347493742,-0.658893696347628,-0.542136414505848,-0.568732081622882,-0.578992642745969,-0.701319102356355,-0.587120862945471,-0.699840172860067,-0.635132934520999,-0.572743229994107,-0.757573233946667,-0.583939473687782,-0.652979572774108,-0.530263869354917,-0.654947681632385,-0.645212879602784,-0.609200764243716,-0.700012511279482,-0.594656166120976,-0.66110883138818,-0.633706163800034,-0.669680203828176,-0.530111016849961,-0.712523174697259,-0.674858989737488,-0.617799139631211,-0.70051359081441,-0.703747837624147,-0.736194231341646,-0.557809592796434,-0.666130662274908,-0.696618885517872,-0.63436895555222,-0.57163594201141,-0.606270969927434,-0.696653089081397,-0.665594380564821,-0.613111424948483,-0.678092165158611,-0.827254951040519,-0.595322376376327,-0.626468398539974,-0.725518430280948,-0.600461010958962,-0.696790276149685,-0.673565780194061,-0.644531129153381
"hsa00010.xml-4",-0.700594832940424,-0.792372010263417,-0.773579982485583,-0.648439276188262,-0.688639069557933,-0.732579350241779,-0.736641631132199,-0.81973193350905,-0.633463706405317,-0.742715506422738,-0.684234368018921,-0.821085984972626,-0.74585787444202,-0.674652471650561,-0.571033343691133,-0.815759683413153,-0.728345284399912,-0.74674940320751,-0.760462515000853,-0.835593715401718,-0.690311691964079,-0.853437944373365,-0.624825713904128,-0.720366349954621,-0.816146147785163,-0.726289820839652,-0.807381458311825,-0.573568165175685,-0.705303267701473,-0.727202844903937,-0.812159612402977,-0.778090656479504,-0.752451938396098,-0.682493189843297,-0.692963760532945,-0.794298137417405,-0.768984860577716,-0.685509704771876,-0.686340437007271,-0.694317062653193,-0.750541327190922,-0.895507448958301,-0.861469153288963,-0.730518846991227,-0.84663717478588,-0.766338826407931,-0.821613648530892,-0.751519068848967,-0.734746385227814,-0.776604257683563,-0.690737592402369,-0.615722106794497,-0.757178487856959,-0.705010706868646,-0.6814498044673,-0.615018302566533,-0.81068124345965,-0.670430222105875,-0.686571431612209,-0.678482939011713,-0.762193151988924,-0.754000392757587,-0.890324902025708,-0.885887046874133,-0.558520542464705,-0.771374655916088,-0.757931899803885,-0.770989539904523,-0.758599594931379,-0.757775020281297,-0.788357641848329,-0.653789241113953,-0.801612414959195,-0.893045862609443,-0.742597052973447,-0.754017710802169,-0.602462617703572,-0.760552616104802,-0.729353943197776,-0.849199105706065,-0.730254152508857,-0.814714052857483,-0.740136187722237,-0.746830470221441,-0.69633382197378,-0.721270630614245,-0.62415015536418,-0.587657922559089,-0.68997775323971,-0.546151186028038,-0.733082720199642,-0.761838947321043,-0.813758267932182,-0.722109644059486,-0.847107459623948,-0.780464414402033,-0.516610617357506,-0.786629328778557,-0.697460489807853,-0.645251745698221
"hsa00020.xml-1",-1.25705452173559,-1.22993787814608,-1.2105776801664,-1.20203391467039,-1.26659166474666,-1.26280552969643,-1.28082269822344,-1.24876078202567,-1.25575448293926,-1.34792227797779,-1.24261341239882,-1.25402745797996,-1.28051669364695,-1.21065133712102,-1.30135456320997,-1.17691785096761,-1.29602268421019,-1.30967465261907,-1.33888595389732,-1.32932175088939,-1.2890859781528,-1.23554264605234,-1.24103576119363,-1.36545406875745,-1.29342885011988,-1.2225532626653,-1.33574764546499,-1.23142716841633,-1.26071655681597,-1.26133476374212,-1.22040335036122,-1.26023371040987,-1.34946790450395,-1.2165372325247,-1.26244338667608,-1.26213040154573,-1.21758194308698,-1.20175607799329,-1.29383483671995,-1.2646803890362,-1.29693285421299,-1.29166191219335,-1.38059472916785,-1.23826322689127,-1.1800342364479,-1.21940333800537,-1.26315032534371,-1.31270961251763,-1.3120898893681,-1.26565127710695,-1.26485599592901,-1.22038481441337,-1.21890567910721,-1.26759168182117,-1.24322544958783,-1.25225211226585,-1.22213511747135,-1.21354985670614,-1.25163976889342,-1.25534654539968,-1.33323437750036,-1.22620386951368,-1.21895122153177,-1.3066845152732,-1.23680166434557,-1.2997377899253,-1.27608639857694,-1.19981970779406,-1.20633231346507,-1.36227380535921,-1.23042972819026,-1.19672823013496,-1.18759682945122,-1.33807875584678,-1.23353702779991,-1.31090545578653,-1.29788703500376,-1.38852235306476,-1.23985423933956,-1.30791334268498,-1.25818154598722,-1.29823040612697,-1.23417408914988,-1.23591085468368,-1.28930868212227,-1.26828516863708,-1.25676616752073,-1.21291529386026,-1.34930631656849,-1.27107877115229,-1.32761928558794,-1.28146148631041,-1.34801262499194,-1.24893623835881,-1.2769754841994,-1.23208790045408,-1.29346701792799,-1.26513756847571,-1.26396182778383,-1.27063103305209
"hsa00020.xml-2",0.734936901179122,-0.534857490562456,-0.534450898795455,0.71952472541427,0.659991354427701,0.678042911883783,-0.497504373437038,0.606347973276845,-0.483150782935709,0.607709217547871,-0.555212285710977,-0.566031071903811,-0.553681518530496,0.665692091419581,0.602295591689426,-0.501082984712876,-0.542991419439595,-0.550876777989192,0.677641697860597,-0.557923546902995,-0.52402025820701,-0.529926847789763,-0.558104607476972,0.691053877889482,-0.566526571936461,-0.498104724394549,-0.541349929439008,0.721615371240178,-0.542384250498384,0.647348231016566,-0.490805266611439,-0.539876926634496,-0.569938165688358,-0.499695721181176,0.709533084544144,-0.524259544096219,-0.557959102370299,-0.548290695305131,0.675585131493798,0.573425109604685,0.692647063351057,-0.618800995879204,-0.570881258325786,-0.499657768946446,-0.584126978675231,-0.56633599192932,-0.524720488971552,-0.538930435935046,0.673441044720821,-0.554454083845925,0.706395748703043,0.640378583371429,0.625896138120156,0.811412074787511,-0.536919421024193,-0.541144153686918,-0.541479262748702,-0.566988490274948,-0.519342899908025,-0.533969442888118,0.669792135528652,-0.525239048324498,-0.523243945426141,-0.533004932939437,0.615571380765116,0.658289025168278,-0.591274708342953,-0.529825255826413,-0.538956708290121,-0.542524284495394,0.648976084762997,-0.544750133117569,-0.488812073670775,-0.653128893622442,-0.541541204518082,-0.519095737127125,0.740745689890167,0.662709946817218,-0.547582014497187,-0.500087150026016,0.618638993147779,-0.546030774897508,-0.539454841305033,-0.527352638432383,-0.585631734668618,-0.57083671025026,-0.546909566433888,-0.479303320596137,-0.542362943308142,-0.548940967998676,0.608228265680695,-0.555954548401807,0.733403197366692,-0.534230619515356,-0.614231204595073,0.607347107641062,-0.550012152332982,-0.550894436293653,-0.506335600745148,0.762403401895441
"hsa00020.xml-3",-0.602599588391091,-0.757665050198329,-0.741227904147125,-0.611046486670129,-0.721415879088646,-0.641310536722417,-0.617231314339821,-0.609417484063371,-0.617410271546348,-0.755352129377785,-0.744007638916379,-0.683129650041617,-0.777815295307966,-0.676487523710077,-0.622595247614897,-0.664179192443995,-0.795279472407498,-0.626471302460662,-0.70561823685952,-0.730490116586673,-0.681613977535066,-0.743762857351514,-0.682358232101324,-0.625041009817133,-0.661731519125992,-0.706024563247733,-0.655643274306545,-0.612427612864781,-0.674279037208091,-0.750322223717928,-0.632279762703924,-0.714919086797634,-0.769099348229432,-0.640207932991452,-0.569199769399864,-0.662342130035446,-0.684644222478362,-0.739467774222347,-0.569873913874012,-0.640240744187099,-0.491002630273927,-0.753403171900617,-0.616875490656556,-0.61500108183822,-0.74580690898531,-0.732485077605472,-0.665928549649293,-0.652141044771963,-0.625981813306521,-0.637467124416681,-0.447702554985438,-0.635441071984761,-0.596616779877156,-0.558882581133577,-0.714383050394555,-0.709656090409119,-0.614294903287982,-0.747230134761632,-0.566512245823539,-0.720586512083968,-0.59189314202089,-0.587904600124208,-0.716488331410105,-0.736956009404727,-0.600641467169578,-0.645161656695728,-0.787191364726252,-0.748282153242892,-0.650312533973388,-0.596370698187256,-0.61079174254417,-0.731023494836462,-0.591062565845091,-0.808727214581118,-0.631712403764663,-0.641068649578456,-0.623549168278825,-0.632134414296765,-0.718805190802607,-0.668608644675518,-0.732932794004648,-0.625870748534499,-0.744248160270938,-0.664296074131949,-0.677058605003157,-0.740863409172667,-0.683922591622241,-0.682159273264696,-0.666963183248274,-0.674153940313619,-0.623792678800683,-0.616988319829698,-0.629751573407123,-0.681426239431383,-0.645702708258526,-0.645178778765304,-0.593765813094092,-0.705276706748966,-0.664902395077197,-0.624967212257977
"hsa00030.xml-1",-0.820033602759197,-0.929132026124009,-0.795552239773004,-0.707764869263097,-0.852790063254575,-0.830123908266541,-0.864377090580111,-0.828617011752435,-0.787846293084154,-0.930895556628955,-0.836323615532058,-0.754205442065284,-0.895007513667106,-0.819056265323776,-0.751185275583334,-0.80647895840826,-0.947647645990744,-0.798695524712113,-0.799234484326845,-0.856282241758943,-0.79166803622818,-0.865144559387351,-0.803862451917505,-0.766632391724983,-0.784612239255403,-0.833262442461937,-0.819182239857153,-0.792041401339463,-0.828127342112383,-0.953311997878276,-0.757577108264773,-0.847397669747428,-0.898164780812767,-0.773016045046348,-0.763146078724539,-0.832282896133599,-0.802254058720979,-0.774555060457407,-0.72528347593093,-0.784608561415922,-0.783848744056968,-0.890188919330509,-0.856256200808516,-0.850564944052286,-0.811860462425256,-0.753426045064312,-0.807360850329155,-0.792006881386543,-0.790720824765154,-0.78123701472427,-0.76407837804629,-0.748735840014546,-0.858684260230576,-0.74325841888329,-0.80061279907523,-0.795886723922336,-0.79440743250026,-0.813234314241116,-0.7559449500713,-0.87760886110738,-0.819040969638819,-0.806860031129747,-0.847877494116392,-0.924647506917688,-0.729262419950832,-0.775473090506451,-0.874692831276458,-0.85197919887767,-0.726761130034494,-0.751802262828157,-0.800941494491918,-0.762657538138488,-0.825827468214046,-0.950731986767508,-0.714898757405255,-0.785761383885873,-0.814518782754288,-0.806009247897818,-0.800703469101883,-0.886168257305955,-0.874960913483431,-0.828803474447351,-0.833193277172183,-0.793677281424569,-0.829967695112908,-0.837780289366811,-0.792683171829525,-0.745490831215477,-0.89753889303887,-0.787665928817464,-0.764185931112612,-0.813865323089741,-0.928795275752451,-0.82697708151508,-0.806599183001648,-0.853832744005521,-0.782348716108024,-0.871073120340408,-0.850493783176294,-0.808859341246284
"hsa00030.xml-2",-0.733538913839461,-0.817424754323069,-0.852364970589944,-0.787427801909796,-0.851775077629309,-0.773568435306241,-0.862222631103948,-0.783616647479033,-0.757035178058151,-0.902141055651584,-0.774175233296917,-0.773854606456003,-0.841868029989809,-0.828226775296561,-0.836981275688255,-0.843580852826482,-0.831519028464724,-0.7806371283363,-0.895668328680745,-0.88591275560389,-0.771819581046457,-0.830572516532931,-0.795883399836123,-0.875558609159224,-0.799623411187652,-0.838505406109842,-0.879534082898179,-0.774259574582979,-0.841118951963248,-0.835592709324124,-0.828820232662868,-0.843539600939995,-0.867504053188338,-0.755585655008283,-0.751342629851674,-0.804387969076563,-0.780916971962826,-0.777854254420208,-0.736648003900187,-0.801956486825008,-0.755660618054958,-0.860048959365079,-0.864669780870674,-0.810702630052865,-0.764249096390836,-0.754721793382944,-0.875807283119391,-0.811743809285616,-0.787832547344673,-0.804513093515339,-0.75915007082539,-0.743231330584385,-0.850257180030502,-0.74391123576497,-0.832247556517777,-0.753453213743979,-0.839978215370176,-0.796468163034106,-0.757696990007885,-0.803568017024809,-0.811454427513467,-0.809444523169112,-0.792660261724366,-0.79011440780932,-0.743606786755091,-0.802541861664085,-0.873621470035308,-0.801220155984807,-0.801690391289809,-0.864627932528299,-0.806770480946915,-0.753101213410187,-0.770562446913183,-0.996757188080433,-0.723205345978955,-0.826673784728715,-0.824096429315999,-0.909674043066739,-0.778075225776565,-0.810370567461578,-0.764513972965191,-0.792528142347133,-0.869412947322507,-0.874886236208863,-0.846473439396005,-0.867342247905001,-0.848287426320889,-0.740861996720986,-0.841985486024072,-0.891665365549848,-0.866214640774803,-0.789220137625438,-0.758910538407835,-0.794861543923443,-0.836491435730242,-0.784488676208821,-0.736846136837894,-0.859464821727911,-0.812643370564445,-0.754939412665089
"hsa00030.xml-3",-0.838105331604749,-0.891753691794488,-0.849009714242891,-0.848242285614523,-0.881669661142032,-0.861275472532907,-0.842602769467169,-0.867142154596164,-0.864988607957486,-0.903899097534058,-0.904857779593571,-0.898756895469985,-0.928537443810214,-0.89152302382673,-0.882913057887735,-0.853960428067071,-0.904641593208995,-0.901886041688167,-0.988676851675772,-0.94831567889315,-0.930064244965961,-0.82252954214663,-0.899313921125438,-0.914231206433064,-0.96001747777614,-0.866601713685873,-0.917942752647196,-0.935974358989699,-0.875562864537558,-0.90514099280213,-0.882800943315271,-0.882888316311803,-0.871480993027975,-0.853743467101739,-0.881820416420747,-0.921916831990749,-0.920960388840518,-0.973417146484975,-0.83515361308119,-0.851483152007912,-0.926062568746186,-0.918997786171077,-0.916060966169489,-0.86031323399882,-0.887032740706442,-0.861624077514381,-0.921613718872839,-0.90528428772391,-0.899281907937698,-0.907250754770975,-0.871831664000334,-0.924360232910537,-0.864390076942098,-0.861257680325493,-0.88865884292708,-0.917560361431153,-0.868378932259917,-0.896422084583059,-0.878886579028567,-0.941928241366112,-0.921697595818677,-0.90779562562582,-0.930034057081428,-0.948275417975106,-0.900509508759337,-0.936770118107663,-0.880748161850375,-0.911068151348746,-0.856767722579078,-0.93776283969914,-0.84417611476808,-0.859710934818453,-0.812072341235743,-0.941155460074429,-0.921566116731656,-0.878767613701219,-0.904247069121177,-0.964528828226304,-0.943509907637583,-0.879474196140282,-0.898720295681412,-0.890662720093286,-0.894019624440631,-0.920042747593871,-0.946152478808446,-0.907796111710353,-0.901294392149436,-0.874179666928545,-0.884914485396184,-0.934279417790021,-0.912912499482108,-0.970972952249686,-0.882301060769943,-0.849890438994027,-0.88568975635597,-0.901065133695062,-0.876314228508696,-0.871373885910226,-0.875850888722543,-0.88582934795287
